艦船ID,図鑑番号,艦名,読み,艦種,艦型,ソート順,改装前,改装後,改装Lv,改装弾薬,改装鋼材,改装設計図,カタパルト,戦闘詳報,新型航空兵装資材,改装段階,耐久初期,耐久最大,耐久結婚,耐久改修,火力初期,火力最大,雷装初期,雷装最大,対空初期,対空最大,装甲初期,装甲最大,対潜初期最小,対潜初期最大,対潜最大,対潜180最小,対潜180最大,回避初期最小,回避初期最大,回避最大,回避180最小,回避180最大,索敵初期最小,索敵初期最大,索敵最大,索敵180最小,索敵180最大,運初期,運最大,速力,射程,レア,スロット数,搭載機数1,搭載機数2,搭載機数3,搭載機数4,搭載機数5,初期装備1,初期装備2,初期装備3,初期装備4,初期装備5,建造時間,解体燃料,解体弾薬,解体鋼材,解体ボーキ,改修火力,改修雷装,改修対空,改修装甲,ドロップ文章,図鑑文章,搭載燃料,搭載弾薬,ボイス,リソース名,画像バージョン,ボイスバージョン,母港ボイスバージョン
1790,0,"戦艦棲姫改","",9,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,200,200,0,0,88,88,188,188,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,4,0,1584,1584,1584,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"agmkilsflsvd",1,1,1
1791,0,"戦艦棲姫改","",9,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,220,220,0,0,98,98,208,208,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,4,0,1584,1584,1584,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"fetdiuftrgpr",1,1,1
1792,0,"戦艦棲姫改","",9,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,240,240,0,0,108,108,248,248,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,4,0,1584,1584,1584,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vealrdoolzyp",1,1,1
1793,0,"戦艦水鬼改","",9,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,228,228,0,0,98,98,200,200,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,6,0,1585,1585,1585,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"sbkxesnhcnxw",1,1,1
1794,0,"戦艦水鬼改","",9,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,248,248,0,0,108,108,230,230,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,6,0,1585,1585,1585,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"gfmskzlzmliw",1,1,1
1795,0,"戦艦水鬼改","",9,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,278,278,0,0,108,108,270,270,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,6,0,1585,1585,1585,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jfhsvcuzwqic",1,1,1
1796,0,"戦艦水鬼改-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,258,258,0,0,98,98,220,220,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,6,0,1585,1585,1585,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"zrmwwfkxqnfq",1,1,1
1797,0,"戦艦水鬼改-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,278,278,0,0,108,108,250,250,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,6,0,1585,1585,1585,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"pqwrewlbfxer",1,1,1
1798,0,"戦艦水鬼改-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,308,308,0,0,108,108,290,290,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,6,0,1585,1585,1585,1525,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"esecgyfpuxwl",1,1,1
1799,0,"深海鶴棲姫","",11,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,138,138,108,108,88,88,220,220,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,40,36,36,26,0,1581,1575,1582,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"dyvhjbmzrxpv",1,1,1
1800,0,"深海鶴棲姫","",11,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,138,138,108,108,88,88,240,240,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,40,36,36,26,0,1581,1575,1582,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"utqjqewlhffj",1,1,1
1801,0,"深海鶴棲姫","",11,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,138,138,108,108,88,88,280,280,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,40,36,36,26,0,1581,1575,1582,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"dwrqmrvldpyy",1,1,1
1802,0,"深海鶴棲姫-壊","",11,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,207,207,128,128,108,108,248,248,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,69,46,46,46,0,1581,1575,1582,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"icnjaqglhhym",1,1,1
1803,0,"深海鶴棲姫-壊","",11,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,207,207,128,128,108,108,268,268,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,69,46,46,46,0,1581,1575,1582,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"cqbbcvbladkd",1,1,1
1804,0,"深海鶴棲姫-壊","",11,1,0,0,0,0,0,0,0,0,0,0,0,800,800,800,800,207,207,128,128,108,108,298,298,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,69,46,46,46,0,1581,1575,1582,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"zioniwjalwng",1,1,1
1805,0,"潜水新棲姫 バカンスmode","flagship",13,1,0,0,0,0,0,0,0,0,0,0,0,188,188,188,188,28,28,128,128,0,0,18,18,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1570,1570,1570,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"bomooupwxejn",1,1,1
1806,0,"潜水新棲姫 バカンスmode","flagship",13,1,0,0,0,0,0,0,0,0,0,0,0,188,188,188,188,38,38,148,148,0,0,30,30,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1570,1570,1570,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"nxxtgmbdfcfd",1,1,1
1807,0,"潜水新棲姫 バカンスmode","flagship",13,1,0,0,0,0,0,0,0,0,0,0,0,288,288,288,288,48,48,168,168,0,0,42,42,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"epslqtnfdnyf",1,1,1
1808,0,"潜水新棲姫 バカンスmode","flagship",13,1,0,0,0,0,0,0,0,0,0,0,0,388,388,388,388,48,48,188,188,0,0,54,54,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"lpsbonkxlrwy",1,1,1
1809,0,"集積地棲姫 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,118,118,102,102,80,80,138,138,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,0,0,0,4,0,0,0,64,0,1565,1565,1580,1562,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"hshqbfwuynri",1,1,1
1810,0,"集積地棲姫 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,148,148,122,122,90,90,168,168,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,0,0,0,4,0,0,0,81,0,1565,1565,1580,1562,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"uztssgikxxmp",1,1,1
1811,0,"集積地棲姫 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,178,178,144,144,98,98,198,198,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,0,0,0,4,0,0,0,96,0,1565,1565,1580,1562,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"lmxhukfmnqst",1,1,1
1812,0,"集積地棲姫 バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,138,138,122,122,90,90,158,158,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,0,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"katcglwqvvkj",1,1,1
1813,0,"集積地棲姫 バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,168,168,144,144,98,98,188,188,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,0,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"eogfwbbaxunp",1,1,1
1814,0,"集積地棲姫 バカンスmode-壊","",9,1,0,0,0,0,0,0,0,0,0,0,0,720,720,720,720,198,198,188,188,108,108,228,228,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,0,0,0,4,0,0,0,0,0,1579,1553,1553,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"mlxwjzbmeubn",1,1,1
1815,0,"泊地水鬼 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,140,140,0,0,80,80,200,200,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,124,0,1551,1551,1551,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"hebmqporyfjp",1,1,1
1816,0,"泊地水鬼 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,150,150,0,0,90,90,230,230,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,144,0,1551,1551,1551,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ghovliwxkzhr",1,1,1
1817,0,"泊地水鬼 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,160,160,0,0,98,98,270,270,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,188,0,1551,1551,1551,1583,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"epwvhuuppktu",1,1,1
1818,0,"泊地水鬼 バカンスmode","",9,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,170,170,110,110,88,88,220,220,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,0,0,1551,1551,1551,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"enkelyjrvxep",1,1,1
1819,0,"泊地水鬼 バカンスmode","",9,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,200,200,120,120,98,98,250,250,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,0,0,1551,1551,1551,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"juqhmjlmlgxw",1,1,1
1820,0,"泊地水鬼 バカンスmode","",9,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,230,230,130,130,108,108,290,290,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,0,0,1551,1551,1551,1580,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"rjhxnasrgxdi",1,1,1
1821,0,"護衛独還姫","",7,1,0,0,0,0,0,0,0,0,0,0,0,570,570,570,570,110,110,0,0,100,100,214,214,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,52,44,0,0,0,1586,1582,1553,1553,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"bqwlrfbveyls",1,1,1
1822,0,"護衛独還姫","",7,1,0,0,0,0,0,0,0,0,0,0,0,570,570,570,570,130,130,0,0,110,110,244,244,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,72,50,0,0,0,1586,1582,1553,1553,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"pwmsmrvpespy",1,1,1
1823,0,"護衛独還姫","",7,1,0,0,0,0,0,0,0,0,0,0,0,570,570,570,570,150,150,0,0,120,120,284,284,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,92,56,0,0,0,1586,1582,1553,1553,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"nsoevcuteapw",1,1,1
1824,0,"護衛独還姫-壊","",7,1,0,0,0,0,0,0,0,0,0,0,0,570,570,570,570,130,130,0,0,120,120,233,233,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,72,50,0,0,0,1586,1582,1553,1553,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"plicfrygqtpy",1,1,1
1825,0,"護衛独還姫-壊","",7,1,0,0,0,0,0,0,0,0,0,0,0,570,570,570,570,160,160,0,0,130,130,263,263,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,92,56,0,0,0,1586,1582,1553,1553,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"trgctdwhyjxh",1,1,1
1826,0,"護衛独還姫-壊","",7,1,0,0,0,0,0,0,0,0,0,0,0,570,570,570,570,190,190,0,0,140,140,293,293,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,98,80,0,0,0,1586,1582,1553,1553,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vhqzfwddowev",1,1,1
1827,0,"船渠棲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,132,132,0,0,72,72,200,200,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"wqwwoiytrbuh",1,1,1
1828,0,"船渠棲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,162,162,0,0,92,92,230,230,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"hxijgrnzetvm",1,1,1
1829,0,"船渠棲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,182,182,0,0,112,112,260,260,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"pyddkvtrpsus",1,1,1
1830,0,"船渠棲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,152,152,0,0,82,82,240,240,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"gusqpofirkcu",1,1,1
1831,0,"船渠棲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,182,182,0,0,102,102,270,270,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ulyksvmvrcix",1,1,1
1832,0,"船渠棲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,700,700,700,700,202,202,0,0,122,122,300,300,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,3,0,0,0,0,0,1580,1580,1580,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"cpgduqlspobd",1,1,1
1834,0,"戦艦仏棲姫 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,770,770,770,770,212,212,0,0,80,80,144,144,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,64,0,1577,1577,1559,1574,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jusoybhomktq",1,1,1
1835,0,"戦艦仏棲姫 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,770,770,770,770,252,252,0,0,84,84,184,184,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,72,0,1577,1577,1559,1574,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"wfkyoubsgebv",1,1,1
1836,0,"戦艦仏棲姫 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,770,770,770,770,272,272,0,0,94,94,224,224,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,81,0,1577,1577,1559,1574,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"rjeuhmbkbxuf",1,1,1
1837,0,"戦艦仏棲姫-壊 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,770,770,770,770,232,232,0,0,80,80,174,174,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,72,0,1577,1577,1559,1574,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"tpscmplwgejl",1,1,1
1838,0,"戦艦仏棲姫-壊 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,770,770,770,770,272,272,0,0,84,84,214,214,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,81,0,1577,1577,1559,1574,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"yvxysuvldktk",1,1,1
1839,0,"戦艦仏棲姫-壊 バカンスmode","",10,1,0,0,0,0,0,0,0,0,0,0,0,770,770,770,770,292,292,0,0,94,94,254,254,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,96,0,1577,1577,1559,1574,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ciaarmtgnngm",1,1,1
1840,0,"欧州水姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,900,900,900,900,300,300,0,0,130,130,225,225,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,25,0,1587,1587,1559,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"cknhhjyfuzvl",1,1,1
1841,0,"欧州水姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,900,900,900,900,310,310,0,0,140,140,255,255,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,36,0,1587,1587,1559,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"wsbybhimstll",1,1,1
1842,0,"欧州水姫","",10,1,0,0,0,0,0,0,0,0,0,0,0,900,900,900,900,330,330,0,0,150,150,285,285,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,64,0,1587,1587,1559,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"etwhrpovcdck",1,1,1
1843,0,"欧州水姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,900,900,900,900,330,330,110,110,140,140,250,250,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,36,0,1587,1587,1580,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"lmwixmwqcqjk",1,1,1
1844,0,"欧州水姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,900,900,900,900,360,360,130,130,160,160,280,280,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,49,0,1587,1587,1580,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jeynrpaskbft",1,1,1
1845,0,"欧州水姫-壊","",10,1,0,0,0,0,0,0,0,0,0,0,0,900,900,900,900,390,390,160,160,180,180,330,330,0,0,0,0,0,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,5,0,0,4,0,0,0,81,0,1587,1587,1580,1586,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"opielaitbktt",1,1,1
1846,0,"深海雨雲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,370,370,370,370,111,111,0,0,77,77,130,130,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,0,0,1588,1588,1580,1531,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"fphcullvakvd",1,1,1
1847,0,"深海雨雲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,370,370,370,370,144,144,0,0,88,88,160,160,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,0,0,1588,1588,1580,1531,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"iokvhpyhqjem",1,1,1
1848,0,"深海雨雲姫","",2,1,0,0,0,0,0,0,0,0,0,0,0,370,370,370,370,177,177,0,0,99,99,190,190,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,0,0,1588,1588,1580,1531,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ckkxovhoqqfi",1,1,1
1849,0,"深海雨雲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,133,133,0,0,77,77,170,170,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,0,0,1588,1588,1580,1531,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"jvyivhdsclfv",1,1,1
1850,0,"深海雨雲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,166,166,0,0,88,88,200,200,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,0,0,1588,1588,1580,1531,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"sshkipsvvolj",1,1,1
1851,0,"深海雨雲姫-壊","",2,1,0,0,0,0,0,0,0,0,0,0,0,490,490,490,490,188,188,0,0,99,99,230,230,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,0,0,1588,1588,1580,1531,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"kqcucxswfqnu",1,1,1
1852,0,"深海日棲姫","",16,1,0,0,0,0,0,0,0,0,0,0,0,888,888,888,888,199,199,102,102,88,88,200,200,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,32,0,1589,1589,1590,1571,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"uayxjbeuqrho",1,1,1
1853,0,"深海日棲姫","",16,1,0,0,0,0,0,0,0,0,0,0,0,888,888,888,888,233,233,122,122,108,108,222,222,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,64,0,1589,1589,1590,1571,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"yergssprynvm",1,1,1
1854,0,"深海日棲姫","",16,1,0,0,0,0,0,0,0,0,0,0,0,888,888,888,888,288,288,166,166,128,128,244,244,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,96,0,1589,1589,1590,1571,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"lqbitpukuyng",1,1,1
1855,0,"深海日棲姫-壊","",16,1,0,0,0,0,0,0,0,0,0,0,0,888,888,888,888,199,199,102,102,88,88,233,233,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,32,0,1590,1590,1590,1571,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"oevsxtfjzsrs",1,1,1
1856,0,"深海日棲姫-壊","",16,1,0,0,0,0,0,0,0,0,0,0,0,888,888,888,888,233,233,122,122,108,108,255,255,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,64,0,1590,1590,1590,1571,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"ogcjqheqqeid",1,1,1
1857,0,"深海日棲姫-壊","",16,1,0,0,0,0,0,0,0,0,0,0,0,888,888,888,888,288,288,166,166,128,128,288,288,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,4,0,0,0,96,0,1590,1590,1590,1571,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"knmcsixebnyp",1,1,1
1858,0,"駆逐ニ級改","",2,1,0,0,0,0,0,0,0,0,0,0,0,39,39,39,39,34,34,48,48,28,28,19,19,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,3,0,0,0,0,0,1591,1514,1531,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"mgehvfljhizy",1,1,1
1859,0,"駆逐ニ級改後期型","",2,1,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,54,54,88,88,48,48,39,39,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,3,0,0,0,0,0,1591,1514,1531,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"vsshorsvnfew",1,1,1
1860,0,"駆逐ニ級改後期型","elite",2,1,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,64,64,98,98,58,58,49,49,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,9999,9999,9999,18180,0,0,10,0,0,3,0,0,0,0,0,1591,1514,1531,-1,-1,0,0,0,0,0,0,0,0,0,"","",0,0,0,"mmkhiyengkhx",1,1,1
